   id   |       curvestart       |        curveend        |         month          |    data     | control_area | state |  load_zone   | capacity_zone | utility | strip |   cost_group    |        cost_component        |      sub_cost_component      
 399088 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.29000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEMASSBOST
 399089 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.23000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 399090 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 399091 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.02000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 399092 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Inadvertent Energy           | Inadvertent Energy
 399093 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.14000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 399094 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.42000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 399095 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 399096 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | CONNECTICUT
 399097 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 399098 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.26000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 2                  | ISO Sched 2
 399099 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 399100 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 399101 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.09000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | MAINE
 399102 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 399103 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.11000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 399104 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 399105 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 399106 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.59000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 399107 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 399108 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.01000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 399109 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  3.03000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 399110 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.04000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 399111 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  1.25000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | CONNECTICUT
 399112 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 399113 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 | -0.40000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 399114 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2014-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 399115 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 399116 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 399117 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 399118 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 399119 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.03000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 399120 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.04000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 399121 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.02000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 399122 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 399123 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.17000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 399124 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
 399125 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 399126 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 399127 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.11000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 399128 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 399129 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.02000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 399130 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  2.02000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 399131 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.26000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 2                  | ISO Sched 2
 399132 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.20000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 399133 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 399134 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | CONNECTICUT
 399135 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | CONNECTICUT
 399136 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | CONNECTICUT
 399137 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 399138 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 399139 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 399140 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.25000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 399141 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 399142 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 399143 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 399144 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.06000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 399145 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.73000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 399146 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.10000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEWHAMPSHIRE
 399147 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.08000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 399148 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 399149 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | MAINE
 399150 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.01000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Inadvertent Energy           | Inadvertent Energy
 399151 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.09000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | MAINE
 399152 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 399153 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 399154 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 399155 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
 399156 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.23000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 399157 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.38000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 399158 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 399159 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 399160 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | Second Contingency           | MAINE
 399161 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.19000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 399162 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.03000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 399163 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 399164 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 399165 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 399166 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 399167 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  3.23000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 399168 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 399169 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  1.43000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 399170 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 |  0.19000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 399171 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-07-01 00:00:00+00 | -0.23000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEMASSBOST
 399172 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2016-07-01 00:00:00+00 | -0.06000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
