id,strip,curvestart,month,nj_total_cost_per_mwh_amount,nj_solar_percent,nj_solar_amount,nj_class_i_percent,nj_class_i_amount,nj_class_ii_percent,nj_class_ii_amount,oh_total_cost_per_mwh_amount,oh_solar_percent,oh_solar_in_state_amount,oh_solar_adj_amount,oh_recs_percent,oh_in_state_amount,oh_adj_amount,pa_total_cost_per_mwh_amount,pa_solar_percent,pa_solar_amount,pa_tier_i_percent,pa_tier_i_amount,pa_tier_ii_percent,pa_tier_ii_amount,md_total_cost_per_mwh_amount,md_solar_percent,md_solar_amount,md_tier_i_percent,md_tier_i_amount,md_tier_ii_percent,md_tier_ii_amount,dc_total_cost_per_mwh_amount,dc_solar_percent,dc_solar_amount,dc_tier_i_percent,dc_tier_i_amount,dc_tier_ii_percent,dc_tier_ii_amount,de_total_cost_per_mwh_amount,de_solar_percent,de_solar_amount,de_recs_percent,de_rec_amount,il_total_cost_per_mwh_amount,il_per_o_load_covered_by_supplier_vs_utility_percent,il_total_standard_percent,il_solar_percent,il_solar_amount,il_wind_percent,il_wind_amount,il_acp_percent,il_acp_amount
457,7x24,2023-03-17 12:09:01+00:00,2012-01-01 00:00:00+00:00,4.8164,0.0039,170.0,0.0549,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.5805,0.000325,60.0,0.035,16.0,0.062,0.1,0.46195,0.001,120.0,0.064,5.05,0.025,0.75,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,0.483,0.002,35.0,0.07,5.9,0.0473,1.0,0.06,0.0,25.0,0.036,1.05,0.5,0.0568
458,7x24,2023-03-17 12:09:01+00:00,2012-02-01 00:00:00+00:00,4.8164,0.0039,170.0,0.0549,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.5805,0.000325,60.0,0.035,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,0.483,0.002,35.0,0.07,5.9,0.0473,1.0,0.06,0.0,25.0,0.036,1.05,0.5,0.0568
459,7x24,2023-03-17 12:09:01+00:00,2012-03-01 00:00:00+00:00,4.8164,0.0039,170.0,0.0549,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.5805,0.000325,60.0,0.035,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,0.483,0.002,35.0,0.07,5.9,0.0473,1.0,0.06,0.0,25.0,0.036,1.05,0.5,0.0568
460,7x24,2023-03-17 12:09:01+00:00,2012-04-01 00:00:00+00:00,4.8164,0.0039,170.0,0.0549,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.5805,0.000325,60.0,0.035,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,0.483,0.002,35.0,0.07,5.9,0.0473,1.0,0.06,0.0,25.0,0.036,1.05,0.5,0.0568
461,7x24,2023-03-17 12:09:01+00:00,2012-05-01 00:00:00+00:00,4.8164,0.0039,170.0,0.0549,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.5805,0.000325,60.0,0.035,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,0.483,0.002,35.0,0.07,5.9,0.0473,1.0,0.06,0.0,25.0,0.036,1.05,0.5,0.0568
462,7x24,2023-03-17 12:09:01+00:00,2012-06-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
463,7x24,2023-03-17 12:09:01+00:00,2012-07-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
464,7x24,2023-03-17 12:09:01+00:00,2012-08-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
465,7x24,2023-03-17 12:09:01+00:00,2012-09-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
466,7x24,2023-03-17 12:09:01+00:00,2012-10-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
467,7x24,2023-03-17 12:09:01+00:00,2012-11-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
468,7x24,2023-03-17 12:09:01+00:00,2012-12-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.0762,0.0006,40.0,14.0,0.015,5.5,2.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.005,405.0,0.05,2.0,0.025,2.5,1.4775,0.004,40.0,0.085,15.5,0.51245,1.0,0.07,0.0,140.0,0.042,1.25,0.5,0.9724
469,7x24,2023-03-17 12:09:01+00:00,2013-01-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,1.4775,0.004,40.0,0.085,15.5,0.5135,1.0,0.07,0.0,140.0,0.042,1.3,0.5,0.9724
470,7x24,2023-03-17 12:09:01+00:00,2013-02-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,1.4775,0.004,40.0,0.085,15.5,0.51035,1.0,0.07,0.0,140.0,0.042,1.15,0.5,0.9724
471,7x24,2023-03-17 12:09:01+00:00,2013-03-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,1.4775,0.004,40.0,0.085,15.5,0.51035,1.0,0.07,0.0,140.0,0.042,1.15,0.5,0.9724
472,7x24,2023-03-17 12:09:01+00:00,2013-04-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,1.4775,0.004,40.0,0.085,15.5,0.51035,1.0,0.07,0.0,140.0,0.042,1.15,0.5,0.9724
473,7x24,2023-03-17 12:09:01+00:00,2013-05-01 00:00:00+00:00,2.2062,0.005,184.0,0.0632,16.0,0.025,11.0,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.66864,0.00051,60.0,0.04,16.0,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,1.4775,0.004,40.0,0.085,15.5,0.51035,1.0,0.07,0.0,140.0,0.042,1.15,0.5,0.9724
474,7x24,2023-03-17 12:09:01+00:00,2013-06-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
475,7x24,2023-03-17 12:09:01+00:00,2013-07-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
476,7x24,2023-03-17 12:09:01+00:00,2013-08-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
477,7x24,2023-03-17 12:09:01+00:00,2013-09-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
478,7x24,2023-03-17 12:09:01+00:00,2013-10-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
479,7x24,2023-03-17 12:09:01+00:00,2013-11-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
480,7x24,2023-03-17 12:09:01+00:00,2013-12-01 00:00:00+00:00,6.0227,0.0205,227.0,0.0714,15.5,0.025,10.5,0.2105,0.0009,45.0,45.0,0.02,8.5,8.5,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,0.005,490.0,0.065,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.81655,1.0,0.08,0.0,140.0,0.048,0.85,0.5,1.5923
481,7x24,2023-03-17 12:09:01+00:00,2014-01-01 00:00:00+00:00,6.03295,0.0205,227.5,0.0714,15.5,0.025,10.5,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05925,0.006,495.0,0.08,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.83095,1.0,0.08,0.0,140.0,0.048,1.45,0.5,1.5923
482,7x24,2023-03-17 12:09:01+00:00,2014-02-01 00:00:00+00:00,6.03295,0.0205,227.5,0.0714,15.5,0.025,10.5,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.83095,1.0,0.08,0.0,140.0,0.048,1.45,0.5,1.5923
483,7x24,2023-03-17 12:09:01+00:00,2014-03-01 00:00:00+00:00,6.03295,0.0205,227.5,0.0714,15.5,0.025,10.5,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.83095,1.0,0.08,0.0,140.0,0.048,1.45,0.5,1.5923
484,7x24,2023-03-17 12:09:01+00:00,2014-04-01 00:00:00+00:00,6.03295,0.0205,227.5,0.0714,15.5,0.025,10.5,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.83095,1.0,0.08,0.0,140.0,0.048,1.45,0.5,1.5923
485,7x24,2023-03-17 12:09:01+00:00,2014-05-01 00:00:00+00:00,6.03295,0.0205,227.5,0.0714,15.5,0.025,10.5,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.73688,0.00084,55.0,0.045,15.5,0.062,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.2,0.006,50.0,0.1,19.0,0.83095,1.0,0.08,0.0,140.0,0.048,1.45,0.5,1.5923
486,7x24,2023-03-17 12:09:01+00:00,2014-06-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
487,7x24,2023-03-17 12:09:01+00:00,2014-07-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
488,7x24,2023-03-17 12:09:01+00:00,2014-08-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
489,7x24,2023-03-17 12:09:01+00:00,2014-09-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
490,7x24,2023-03-17 12:09:01+00:00,2014-10-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
491,7x24,2023-03-17 12:09:01+00:00,2014-11-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
492,7x24,2023-03-17 12:09:01+00:00,2014-12-01 00:00:00+00:00,6.0962,0.0205,231.0,0.0798,15.25,0.025,5.75,0.164,0.0012,32.5,32.5,0.025,5.0,5.0,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02925,0.006,490.0,0.08,0.85,0.025,0.85,2.285,0.008,70.0,0.115,15.0,0.9769,1.0,0.09,0.0,140.0,0.054,1.15,0.5,1.8917
493,7x24,2023-03-17 12:09:01+00:00,2015-01-01 00:00:00+00:00,6.34055,0.0205,240.0,0.0798,16.0,0.025,5.75,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,2.285,0.008,70.0,0.115,15.0,0.9877,1.0,0.09,0.0,140.0,0.054,1.55,0.5,1.8917
494,7x24,2023-03-17 12:09:01+00:00,2015-02-01 00:00:00+00:00,6.34055,0.0205,240.0,0.0798,16.0,0.025,5.75,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,2.285,0.008,70.0,0.115,15.0,0.9877,1.0,0.09,0.0,140.0,0.054,1.55,0.5,1.8917
495,7x24,2023-03-17 12:09:01+00:00,2015-03-01 00:00:00+00:00,6.34055,0.0205,240.0,0.0798,16.0,0.025,5.75,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,2.285,0.008,70.0,0.115,15.0,0.9877,1.0,0.09,0.0,140.0,0.054,1.55,0.5,1.8917
496,7x24,2023-03-17 12:09:01+00:00,2015-04-01 00:00:00+00:00,6.34055,0.0205,240.0,0.0798,16.0,0.025,5.75,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,2.285,0.008,70.0,0.115,15.0,0.9877,1.0,0.09,0.0,140.0,0.054,1.55,0.5,1.8917
497,7x24,2023-03-17 12:09:01+00:00,2015-05-01 00:00:00+00:00,6.34055,0.0205,240.0,0.0798,16.0,0.025,5.75,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.76154,0.00144,20.0,0.05,15.0,0.062,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,2.285,0.008,70.0,0.115,15.0,0.9877,1.0,0.09,0.0,140.0,0.054,1.55,0.5,1.8917
498,7x24,2023-03-17 12:09:01+00:00,2015-06-01 00:00:00+00:00,8.19345,0.0245,290.0,0.0881,12.0,0.025,1.25,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.6707,0.0025,13.0,0.055,12.0,0.082,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,1.88,0.01,32.0,0.13,12.0,1.41235,1.0,0.1,0.006,140.0,0.06,1.55,0.5,1.8917
499,7x24,2023-03-17 12:09:01+00:00,2015-07-01 00:00:00+00:00,8.19345,0.0245,290.0,0.0881,12.0,0.025,1.25,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.6707,0.0025,13.0,0.055,12.0,0.082,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,1.88,0.01,32.0,0.13,12.0,1.41235,1.0,0.1,0.006,140.0,0.06,1.55,0.5,1.8917
500,7x24,2023-03-17 12:09:01+00:00,2015-08-01 00:00:00+00:00,8.19345,0.0245,290.0,0.0881,12.0,0.025,1.25,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.6707,0.0025,13.0,0.055,12.0,0.082,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,1.88,0.01,32.0,0.13,12.0,1.41235,1.0,0.1,0.006,140.0,0.06,1.55,0.5,1.8917
501,7x24,2023-03-17 12:09:01+00:00,2015-09-01 00:00:00+00:00,8.19345,0.0245,290.0,0.0881,12.0,0.025,1.25,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.6707,0.0025,13.0,0.055,12.0,0.082,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,1.88,0.01,32.0,0.13,12.0,1.41235,1.0,0.1,0.006,140.0,0.06,1.55,0.5,1.8917
502,7x24,2023-03-17 12:09:01+00:00,2015-10-01 00:00:00+00:00,8.19345,0.0245,290.0,0.0881,12.0,0.025,1.25,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.6707,0.0025,13.0,0.055,12.0,0.082,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.007,490.0,0.095,1.25,0.025,0.65,1.88,0.01,32.0,0.13,12.0,1.41235,1.0,0.1,0.006,140.0,0.06,1.55,0.5,1.8917
503,7x24,2023-03-17 12:09:01+00:00,2015-11-01 00:00:00+00:00,8.19345,0.0245,290.0,0.0881,12.0,0.025,1.25,0.0901,0.0012,23.0,23.0,0.025,2.5,2.5,0.6707,0.0025,13.0,0.055,12.0,0.082,0.1,0.46195,0.001,120.0,0.064,5.05,0.025,0.75,3.565,0.007,490.0,0.095,1.25,0.025,0.65,1.88,0.01,32.0,0.13,12.0,1.41235,1.0,0.1,0.006,140.0,0.06,1.55,0.5,1.8917
